tval energy MaxDim localEnergy 
0 -118.713 18 -2.55563 -2.55563 -2.55563 -2.5197 -2.5197 -2.5197 -2.51372 -2.51372 -2.51372 -2.51239 -2.51239 -2.51239 -2.5121 -2.5121 -2.5121 -2.51204 -2.51204 -2.51204 -2.51203 -2.51203 -2.51203 -2.51202 -2.51202 -2.51202 -2.51201 -2.51201 -2.51201 -2.51198 -2.51198 -2.51198 -2.51182 -2.51182 -2.51182 -2.51109 -2.51109 -2.51109 -2.50778 -2.50778 -2.50778 -2.49253 -2.49253 -2.49253 -2.42207 -2.42207 -2.42207 -1.95205 -1.95205 -1.95205 
0 -106.955 18 -2.24502 -2.24502 -2.24502 -2.23664 -2.23664 -2.23664 -2.2367 -2.2367 -2.2367 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23671 -2.23666 -2.23666 -2.23666 -2.2363 -2.2363 -2.2363 -2.23275 -2.23275 -2.23275 -2.09711 -2.09711 -2.09711 
0.1 -107.225 19 -2.24657 -2.24992 -2.26487 -2.23541 -2.23875 -2.25321 -2.23554 -2.2389 -2.25333 -2.23556 -2.23891 -2.25334 -2.23556 -2.23891 -2.25334 -2.23556 -2.23892 -2.25334 -2.23556 -2.23892 -2.25334 -2.23556 -2.23892 -2.25334 -2.23556 -2.23892 -2.25334 -2.23556 -2.23891 -2.25334 -2.23556 -2.23891 -2.25334 -2.23555 -2.23891 -2.25333 -2.23551 -2.23886 -2.25329 -2.23513 -2.2385 -2.25292 -2.23149 -2.23493 -2.24937 -2.08832 -2.09255 -2.10713 
0.2 -107.904 20 -2.26057 -2.2666 -2.29276 -2.24513 -2.25092 -2.27551 -2.24528 -2.2511 -2.27559 -2.2453 -2.25112 -2.2756 -2.24531 -2.25113 -2.2756 -2.24531 -2.25113 -2.2756 -2.24531 -2.25113 -2.2756 -2.24531 -2.25113 -2.2756 -2.24531 -2.25113 -2.2756 -2.24531 -2.25113 -2.2756 -2.24531 -2.25113 -2.2756 -2.2453 -2.25112 -2.2756 -2.24525 -2.25107 -2.27555 -2.24484 -2.25069 -2.27517 -2.24096 -2.247 -2.2715 -2.08327 -2.09113 -2.1163 
0.3 -108.794 24 -2.29029 -2.29024 -2.30431 -2.2719 -2.27281 -2.28597 -2.2717 -2.27258 -2.2856 -2.27172 -2.2726 -2.2856 -2.27172 -2.2726 -2.2856 -2.27172 -2.2726 -2.2856 -2.27172 -2.2726 -2.2856 -2.27172 -2.2726 -2.2856 -2.27172 -2.2726 -2.2856 -2.27172 -2.2726 -2.2856 -2.27172 -2.2726 -2.2856 -2.27171 -2.2726 -2.28559 -2.27165 -2.27254 -2.28554 -2.2712 -2.27212 -2.28512 -2.26658 -2.26774 -2.28081 -2.09547 -2.09961 -2.11063 
0.4 -109.786 26 -2.32038 -2.31469 -2.31856 -2.29978 -2.29692 -2.30191 -2.29877 -2.29588 -2.30071 -2.29875 -2.29586 -2.30067 -2.29875 -2.29586 -2.30066 -2.29875 -2.29586 -2.30066 -2.29875 -2.29586 -2.30066 -2.29875 -2.29586 -2.30066 -2.29875 -2.29586 -2.30066 -2.29875 -2.29586 -2.30066 -2.29875 -2.29586 -2.30066 -2.29874 -2.29585 -2.30065 -2.29867 -2.29579 -2.30059 -2.29817 -2.29531 -2.30012 -2.29189 -2.28926 -2.29426 -2.10524 -2.10625 -2.10529 
0.5 -110.816 30 -2.34166 -2.34158 -2.34746 -2.32145 -2.32133 -2.32837 -2.319 -2.31929 -2.3262 -2.31886 -2.31915 -2.32603 -2.31886 -2.31914 -2.32602 -2.31886 -2.31914 -2.32602 -2.31886 -2.31914 -2.32602 -2.31886 -2.31914 -2.32602 -2.31886 -2.31914 -2.32602 -2.31886 -2.31914 -2.32602 -2.31885 -2.31914 -2.32602 -2.31884 -2.31913 -2.32601 -2.31877 -2.31906 -2.32594 -2.31822 -2.31853 -2.32543 -2.3093 -2.31003 -2.3168 -2.10063 -2.10326 -2.10804 
0.6 -111.796 34 -2.36049 -2.37003 -2.379 -2.34265 -2.34603 -2.35427 -2.33809 -2.34242 -2.35068 -2.33765 -2.34202 -2.35024 -2.33763 -2.34199 -2.35021 -2.33763 -2.34199 -2.3502 -2.33763 -2.34199 -2.3502 -2.33763 -2.34199 -2.3502 -2.33763 -2.34199 -2.3502 -2.33763 -2.34199 -2.3502 -2.33762 -2.34199 -2.3502 -2.33761 -2.34198 -2.35019 -2.33757 -2.34193 -2.35015 -2.33695 -2.34134 -2.34958 -2.32416 -2.3297 -2.33682 -2.09091 -2.09521 -2.10922 
0.7 -112.685 37 -2.38565 -2.39555 -2.40476 -2.36535 -2.37012 -2.37657 -2.3588 -2.36371 -2.37058 -2.35767 -2.36272 -2.36955 -2.3576 -2.36265 -2.36948 -2.35759 -2.36264 -2.36947 -2.35759 -2.36264 -2.36947 -2.35759 -2.36264 -2.36947 -2.35759 -2.36264 -2.36947 -2.35759 -2.36264 -2.36947 -2.35759 -2.36264 -2.36947 -2.35759 -2.36264 -2.36947 -2.35762 -2.36267 -2.3695 -2.3569 -2.36206 -2.36887 -2.33914 -2.34594 -2.35131 -2.08373 -2.08789 -2.10112 
0.8 -113.452 42 -2.41693 -2.41834 -2.42833 -2.38518 -2.39238 -2.39766 -2.37745 -2.38237 -2.38854 -2.37509 -2.38019 -2.38639 -2.3749 -2.38002 -2.38622 -2.37489 -2.38001 -2.3862 -2.37489 -2.38 -2.3862 -2.37489 -2.38 -2.3862 -2.37489 -2.38 -2.3862 -2.37489 -2.38 -2.3862 -2.37489 -2.38 -2.3862 -2.37491 -2.38002 -2.38622 -2.37515 -2.38025 -2.38646 -2.37433 -2.37974 -2.38578 -2.35181 -2.35791 -2.3641 -2.07465 -2.07961 -2.08456 
