time energy SvN bondDim localEnergy 
0 -9.02829 0.195453 2 4 8 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 8 4 2 -0.474304 -0.352261 -0.397467 -0.381654 -0.38788 -0.385654 -0.386472 -0.386174 -0.386286 -0.386235 -0.386277 -0.386312 -0.386278 -0.386231 -0.386294 -0.386151 -0.386535 -0.385495 -0.388375 -0.380563 -0.402489 -0.34472 -0.498181 
0.25 -9.0299 0.201566 2 4 8 13 12 13 12 12 12 13 13 12 13 12 12 12 11 12 12 13 8 4 2 -0.474304 -0.352261 -0.397467 -0.381654 -0.38788 -0.385655 -0.386479 -0.386178 -0.386279 -0.385888 -0.386876 -0.387448 -0.386918 -0.385846 -0.38626 -0.386149 -0.386535 -0.385495 -0.388375 -0.380563 -0.402489 -0.34472 -0.498181 
0.5 -9.0327 0.236745 2 4 8 13 12 13 12 12 12 13 13 12 13 12 12 12 11 12 12 13 8 4 2 -0.474304 -0.352261 -0.397467 -0.381655 -0.387885 -0.385671 -0.386513 -0.385957 -0.385853 -0.385547 -0.387956 -0.390284 -0.388103 -0.385446 -0.385656 -0.385811 -0.386516 -0.385492 -0.388374 -0.380563 -0.402489 -0.34472 -0.498181 
0.75 -9.03623 0.294692 2 4 8 13 12 13 12 12 12 13 13 12 12 12 12 12 11 12 12 13 8 4 2 -0.474304 -0.352261 -0.39747 -0.381669 -0.387918 -0.385556 -0.386124 -0.385807 -0.385794 -0.385694 -0.389333 -0.392955 -0.389462 -0.385473 -0.385466 -0.385459 -0.385911 -0.385262 -0.388363 -0.380562 -0.402489 -0.344721 -0.498181 
1 -9.03988 0.362908 2 4 8 13 12 13 12 12 11 13 11 13 11 12 12 12 11 12 12 13 8 4 2 -0.474305 -0.352271 -0.397497 -0.38165 -0.387578 -0.385335 -0.385996 -0.385774 -0.386044 -0.386088 -0.390669 -0.395302 -0.390783 -0.385739 -0.385521 -0.385253 -0.38561 -0.384801 -0.387829 -0.380455 -0.402483 -0.34472 -0.498181 
1.25 -9.0428 0.43371 2 4 8 13 12 13 12 12 11 12 11 13 11 11 12 13 11 11 12 13 8 4 2 -0.474327 -0.352295 -0.397225 -0.381297 -0.387253 -0.38511 -0.386071 -0.385884 -0.386289 -0.386654 -0.391948 -0.397237 -0.392086 -0.386279 -0.385678 -0.385206 -0.385477 -0.384409 -0.387304 -0.379871 -0.402037 -0.344683 -0.498178 
1.5 -9.04559 0.504273 2 4 8 13 12 12 13 12 10 12 13 13 12 11 12 13 11 10 12 13 8 4 2 -0.474086 -0.352002 -0.396843 -0.381168 -0.387245 -0.38511 -0.386073 -0.385917 -0.386549 -0.387418 -0.39316 -0.398704 -0.39335 -0.387116 -0.385992 -0.385231 -0.385388 -0.384238 -0.38707 -0.379593 -0.401346 -0.344217 -0.497771 
1.75 -9.04887 0.574173 2 4 8 13 12 12 12 13 11 13 15 15 14 13 13 13 12 10 11 13 8 4 2 -0.473155 -0.352233 -0.396743 -0.381276 -0.387211 -0.385023 -0.385998 -0.385916 -0.386878 -0.388389 -0.394288 -0.39969 -0.394536 -0.388215 -0.386469 -0.385347 -0.385378 -0.384124 -0.38692 -0.379515 -0.400826 -0.344394 -0.496346 
2 -9.04891 0.643294 2 4 8 13 12 13 13 14 14 15 16 16 15 14 15 14 13 12 11 13 8 4 2 -0.470975 -0.352128 -0.396728 -0.381257 -0.387103 -0.384883 -0.385892 -0.385945 -0.38733 -0.389545 -0.39531 -0.400224 -0.395603 -0.389508 -0.387096 -0.385549 -0.385431 -0.384086 -0.386866 -0.379394 -0.400458 -0.344078 -0.493518 
2.25 -9.04891 0.711304 2 4 8 13 12 13 15 15 15 16 18 18 17 16 15 15 14 13 12 13 8 4 2 -0.469671 -0.35127 -0.396549 -0.381131 -0.38694 -0.384743 -0.385808 -0.386061 -0.387934 -0.390832 -0.396199 -0.400372 -0.396515 -0.390911 -0.387858 -0.385835 -0.385528 -0.384113 -0.386864 -0.379273 -0.400085 -0.342996 -0.491419 
2.5 -9.04891 0.77806 2 4 8 13 14 15 15 17 18 19 21 21 19 19 19 17 15 15 14 13 8 4 2 -0.469029 -0.349928 -0.396081 -0.380929 -0.386751 -0.384644 -0.385787 -0.3863 -0.388693 -0.392172 -0.396936 -0.400225 -0.39725 -0.392336 -0.388741 -0.386213 -0.385662 -0.384186 -0.386857 -0.379174 -0.399513 -0.34157 -0.489927 
